Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
1,10,1,3,4,78,0,SHOTGUN,OPP,NO,PHI,PASS,SHORT LEFT
1,8,18,3,4,51,0,SHOTGUN,OPP,PHI,NO,PASS,DEEP MIDDLE
1,4,39,1,10,72,0,SHOTGUN,OPP,NO,PHI,PASS,DEEP RIGHT
1,4,33,2,10,72,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT LEFT
1,3,23,2,3,97,0,UNDER CENTER,OPP,NO,PHI,PASS,SHORT RIGHT
1,3,16,3,3,97,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT LEFT
1,1,7,1,10,50,0,UNDER CENTER,OPP,NO,PHI,PASS,SHORT LEFT
2,15,0,3,2,58,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT MIDDLE
2,13,32,2,7,70,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
2,10,13,1,10,51,1,UNDER CENTER,OPP,PHI,NO,PASS,SHORT RIGHT
2,9,34,1,10,66,0,SHOTGUN,OPP,PHI,NO,PASS,SHORT RIGHT
2,4,57,2,7,50,0,SHOTGUN,OPP,PHI,NO,PASS,SHORT RIGHT
3,12,13,2,7,67,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
3,11,26,1,10,77,1,SHOTGUN,OPP,NO,PHI,PASS,DEEP LEFT
3,7,40,2,5,76,1,SHOTGUN,OPP,NO,PHI,PASS,DEEP RIGHT
3,5,46,3,3,97,0,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
4,13,29,3,6,63,0,SHOTGUN,OPP,NO,PHI,PASS,SHORT LEFT
4,13,22,4,6,63,1,SHOTGUN,OPP,NO,PHI,PASS,DEEP RIGHT
4,11,4,2,10,66,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
4,1,57,1,10,52,1,SHOTGUN,OPP,PHI,NO,PASS,SHORT MIDDLE
4,1,26,1,10,71,0,SHOTGUN,OPP,PHI,NO,PASS,DEEP RIGHT
4,0,43,2,15,82,0,SHOTGUN,OPP,PHI,NO,PASS,SHORT RIGHT
4,0,37,2,25,72,0,SHOTGUN,OPP,PHI,NO,PASS,DEEP MIDDLE
1,12,26,3,4,54,0,SHOTGUN,OPP,JAX,PIT,PASS,SHORT MIDDLE
1,7,28,2,1,51,0,UNDER CENTER,OPP,PIT,JAX,PASS,SHORT RIGHT
2,14,30,2,15,59,0,SHOTGUN,OPP,JAX,PIT,PASS,SHORT RIGHT
2,9,20,3,5,78,0,SHOTGUN,OPP,JAX,PIT,PASS,SHORT RIGHT
2,7,36,1,10,64,0,SHOTGUN,OPP,JAX,PIT,PASS,DEEP RIGHT
2,6,23,3,9,65,1,SHOTGUN,OPP,JAX,PIT,PASS,SHORT MIDDLE
2,4,58,2,13,76,0,SHOTGUN,OPP,JAX,PIT,PASS,SHORT LEFT
2,1,8,1,10,54,0,SHOTGUN,OPP,JAX,PIT,PASS,DEEP MIDDLE
2,1,1,2,10,54,0,SHOTGUN,OPP,JAX,PIT,PASS,DEEP LEFT
2,0,56,3,10,54,0,SHOTGUN,OPP,JAX,PIT,PASS,SHORT RIGHT
2,0,9,3,3,54,0,SHOTGUN,OPP,PIT,JAX,PASS,DEEP LEFT
2,0,3,4,3,54,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT MIDDLE
4,8,34,1,10,53,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT RIGHT
4,6,53,4,6,57,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT LEFT
4,3,54,2,1,53,1,SHOTGUN,OPP,PIT,JAX,PASS,DEEP LEFT
4,3,18,1,10,74,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT LEFT
4,3,10,2,1,83,0,SHOTGUN,OPP,PIT,JAX,PASS,DEEP MIDDLE
4,3,5,3,1,83,1,SHOTGUN,OPP,PIT,JAX,PASS,SHORT LEFT
4,2,36,1,10,89,1,SHOTGUN,OPP,PIT,JAX,PASS,SHORT MIDDLE
4,1,0,1,10,73,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT LEFT
4,0,59,2,10,73,0,SHOTGUN,OPP,PIT,JAX,PASS,DEEP LEFT
4,0,50,3,10,73,1,SHOTGUN,OPP,PIT,JAX,PASS,DEEP LEFT
4,0,22,2,2,98,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT MIDDLE
4,0,15,1,1,99,0,SHOTGUN,OPP,PIT,JAX,PASS,SHORT RIGHT
1,13,31,1,10,74,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT RIGHT
1,12,13,1,10,85,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT MIDDLE
1,12,6,1,7,93,1,UNDER CENTER,OPP,LA,KC,PASS,SHORT LEFT
1,8,8,1,10,57,1,NO HUDDLE,OPP,LA,KC,PASS,DEEP LEFT
1,7,3,2,11,81,0,SHOTGUN,OPP,LA,KC,PASS,DEEP LEFT
1,6,57,3,6,86,1,SHOTGUN,OPP,LA,KC,PASS,SHORT RIGHT
1,5,50,1,4,96,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT RIGHT
1,5,43,2,4,96,0,SHOTGUN,OPP,LA,KC,PASS,SHORT RIGHT
1,4,16,1,10,55,1,UNDER CENTER,OPP,KC,LA,PASS,DEEP LEFT
1,3,33,1,10,75,1,SHOTGUN,OPP,KC,LA,PASS,DEEP LEFT
1,2,16,1,10,70,0,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
1,1,20,1,10,83,1,NO HUDDLE,OPP,LA,KC,PASS,SHORT MIDDLE
1,0,5,2,5,95,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT LEFT
2,15,0,3,5,95,0,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
2,12,51,1,10,59,0,SHOTGUN,OPP,KC,LA,PASS,DEEP LEFT
2,12,45,2,10,59,1,SHOTGUN,OPP,KC,LA,PASS,DEEP LEFT
2,11,38,2,4,82,0,SHOTGUN,OPP,KC,LA,PASS,SHORT MIDDLE
2,11,11,2,14,72,1,SHOTGUN,OPP,KC,LA,PASS,DEEP RIGHT
2,6,37,1,10,79,1,UNDER CENTER,OPP,KC,LA,PASS,SHORT RIGHT
2,0,27,2,4,92,0,SHOTGUN,OPP,KC,LA,PASS,SHORT RIGHT
2,0,20,3,4,92,1,SHOTGUN,OPP,KC,LA,PASS,SHORT MIDDLE
3,14,7,2,7,59,0,SHOTGUN,OPP,KC,LA,PASS,SHORT RIGHT
3,13,27,1,10,54,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT LEFT
3,13,22,2,10,54,0,SHOTGUN,OPP,LA,KC,PASS,DEEP LEFT
3,13,12,3,10,54,0,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
3,12,34,4,1,63,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT LEFT
3,12,7,1,10,75,1,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
3,11,43,1,10,90,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT RIGHT
3,11,36,2,10,90,0,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
3,8,29,1,10,62,0,SHOTGUN,OPP,KC,LA,PASS,SHORT MIDDLE
3,8,25,2,10,62,1,SHOTGUN,OPP,KC,LA,PASS,SHORT RIGHT
3,7,15,2,4,96,1,SHOTGUN,OPP,KC,LA,PASS,SHORT MIDDLE
3,6,35,1,10,54,1,NO HUDDLE,OPP,LA,KC,PASS,SHORT LEFT
3,6,6,1,10,67,0,SHOTGUN,OPP,LA,KC,PASS,DEEP RIGHT
3,5,17,3,11,66,1,SHOTGUN,OPP,LA,KC,PASS,SHORT RIGHT
3,0,19,1,10,58,0,UNDER CENTER,OPP,LA,KC,PASS,SHORT LEFT
4,10,24,1,10,57,1,NO HUDDLE,OPP,LA,KC,PASS,DEEP LEFT
4,9,52,1,7,93,0,NO HUDDLE,OPP,LA,KC,PASS,SHORT LEFT
4,9,49,2,7,93,0,SHOTGUN,OPP,LA,KC,PASS,SHORT RIGHT
4,9,44,3,7,93,1,SHOTGUN,OPP,LA,KC,PASS,SHORT MIDDLE
4,3,12,2,8,63,1,SHOTGUN,OPP,KC,LA,PASS,SHORT LEFT
4,3,5,1,10,77,0,SHOTGUN,OPP,KC,LA,PASS,SHORT RIGHT
4,2,55,1,10,90,1,SHOTGUN,OPP,KC,LA,PASS,SHORT RIGHT
4,2,1,2,8,50,1,SHOTGUN,OPP,LA,KC,PASS,SHORT LEFT
4,1,56,1,10,60,1,SHOTGUN,OPP,LA,KC,PASS,DEEP RIGHT
4,1,28,1,10,52,0,UNDER CENTER,OPP,KC,LA,PASS,DEEP RIGHT
1,0,56,1,10,51,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT RIGHT
2,15,0,3,3,58,1,SHOTGUN,OPP,CHI,DET,PASS,SHORT LEFT
2,13,45,3,1,69,1,SHOTGUN,OPP,DET,CHI,PASS,SHORT LEFT
2,12,41,1,15,70,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT RIGHT
2,11,33,2,16,69,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT RIGHT
2,10,11,4,1,84,1,UNDER CENTER,OPP,DET,CHI,PASS,SHORT RIGHT
2,6,27,1,10,51,0,UNDER CENTER,OPP,CHI,DET,PASS,SHORT RIGHT
2,4,50,1,10,77,0,SHOTGUN,OPP,CHI,DET,PASS,DEEP LEFT
2,4,9,3,9,78,0,SHOTGUN,OPP,CHI,DET,PASS,DEEP RIGHT
2,1,29,2,3,53,1,SHOTGUN,OPP,CHI,DET,PASS,DEEP MIDDLE
2,0,50,1,10,79,1,SHOTGUN,OPP,CHI,DET,PASS,SHORT RIGHT
2,0,44,1,10,90,1,SHOTGUN,OPP,CHI,DET,PASS,SHORT LEFT
3,11,12,1,10,58,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT MIDDLE
3,10,33,2,8,60,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT LEFT
3,2,57,2,6,75,1,SHOTGUN,OPP,DET,CHI,PASS,SHORT RIGHT
4,15,0,1,10,57,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT LEFT
4,14,28,2,3,64,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT LEFT
4,13,51,1,10,86,0,SHOTGUN,OPP,CHI,DET,PASS,SHORT MIDDLE
4,13,46,2,10,86,1,SHOTGUN,OPP,CHI,DET,PASS,SHORT RIGHT
4,9,47,2,3,74,1,SHOTGUN,OPP,DET,CHI,PASS,SHORT RIGHT
4,9,3,1,10,89,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT MIDDLE
4,7,53,3,1,98,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT MIDDLE
4,3,22,2,9,73,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT RIGHT
4,2,40,3,4,78,1,SHOTGUN,OPP,DET,CHI,PASS,SHORT MIDDLE
4,1,14,2,9,89,0,SHOTGUN,OPP,DET,CHI,PASS,SHORT MIDDLE
4,1,11,3,9,89,0,SHOTGUN,OPP,DET,CHI,PASS,DEEP RIGHT
1,11,54,2,4,53,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT MIDDLE
1,11,50,3,4,53,1,SHOTGUN,OPP,DAL,WAS,PASS,SHORT RIGHT
1,11,25,1,10,64,1,UNDER CENTER,OPP,DAL,WAS,PASS,SHORT LEFT
1,3,1,3,4,59,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT LEFT
2,3,53,1,10,62,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT LEFT
2,2,35,3,4,68,1,SHOTGUN,OPP,DAL,WAS,PASS,SHORT LEFT
2,2,0,1,10,80,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT RIGHT
2,1,48,1,4,96,0,UNDER CENTER,OPP,DAL,WAS,PASS,SHORT LEFT
2,1,38,3,17,83,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT MIDDLE
2,0,41,1,10,54,0,NO HUDDLE SHOTGUN,OPP,DAL,WAS,PASS,SHORT RIGHT
3,10,10,1,15,70,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
3,9,9,1,10,90,1,SHOTGUN,OPP,WAS,DAL,PASS,SHORT LEFT
3,7,41,1,10,52,0,UNDER CENTER,OPP,DAL,WAS,PASS,SHORT LEFT
3,6,57,3,2,60,1,SHOTGUN,OPP,DAL,WAS,PASS,SHORT LEFT
3,3,18,3,6,62,0,SHOTGUN,OPP,WAS,DAL,PASS,DEEP LEFT
3,0,14,1,6,94,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT MIDDLE
4,14,3,1,10,56,1,SHOTGUN,OPP,WAS,DAL,PASS,DEEP RIGHT
4,12,19,2,2,92,1,SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
4,11,54,1,1,99,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT RIGHT
4,6,18,3,5,63,0,SHOTGUN,OPP,DAL,WAS,PASS,SHORT RIGHT
4,4,31,1,10,59,0,NO HUDDLE SHOTGUN,OPP,WAS,DAL,PASS,SHORT LEFT
4,4,26,2,5,64,0,SHOTGUN,OPP,WAS,DAL,PASS,DEEP MIDDLE
4,3,28,2,3,53,1,NO HUDDLE SHOTGUN,OPP,WAS,DAL,PASS,SHORT LEFT
4,3,7,1,10,57,0,NO HUDDLE SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
4,2,41,2,6,61,1,NO HUDDLE SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
4,2,0,2,17,61,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
4,1,30,1,10,80,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
4,1,27,2,10,80,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT RIGHT
4,1,22,3,3,87,0,SHOTGUN,OPP,WAS,DAL,PASS,SHORT MIDDLE
1,13,14,1,10,61,0,SHOTGUN,OPP,NO,ATL,PASS,SHORT LEFT
1,11,56,3,7,64,1,SHOTGUN,OPP,NO,ATL,PASS,SHORT MIDDLE
1,11,17,1,10,72,1,SHOTGUN,OPP,NO,ATL,PASS,DEEP LEFT
1,8,48,1,10,52,1,UNDER CENTER,OPP,ATL,NO,PASS,DEEP LEFT
1,7,19,2,15,84,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
1,5,38,1,10,61,1,UNDER CENTER,OPP,ATL,NO,PASS,SHORT MIDDLE
1,5,2,1,10,77,0,UNDER CENTER,OPP,ATL,NO,PASS,SHORT RIGHT
1,4,58,2,10,77,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT RIGHT
1,4,17,3,9,78,1,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
1,2,45,3,13,86,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
2,14,16,3,11,51,1,SHOTGUN,OPP,NO,ATL,PASS,SHORT RIGHT
2,13,32,1,10,63,0,UNDER CENTER,OPP,NO,ATL,PASS,DEEP MIDDLE
2,12,55,2,20,53,0,SHOTGUN,OPP,NO,ATL,PASS,SHORT MIDDLE
2,12,13,3,7,66,1,SHOTGUN,OPP,NO,ATL,PASS,SHORT LEFT
2,9,16,3,2,96,0,SHOTGUN,OPP,NO,ATL,PASS,SHORT LEFT
2,5,30,2,5,58,0,UNDER CENTER,OPP,NO,ATL,PASS,SHORT RIGHT
2,3,25,1,10,88,1,UNDER CENTER,OPP,NO,ATL,PASS,SHORT RIGHT
2,1,47,1,10,56,0,UNDER CENTER,OPP,ATL,NO,PASS,SHORT RIGHT
2,1,10,2,8,58,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT MIDDLE
2,0,32,3,2,64,1,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
2,0,26,1,10,68,1,SHOTGUN,OPP,ATL,NO,PASS,SHORT MIDDLE
3,11,19,3,5,57,0,SHOTGUN,OPP,NO,ATL,PASS,DEEP LEFT
3,6,5,1,10,75,1,SHOTGUN,OPP,NO,ATL,PASS,DEEP RIGHT
3,1,21,1,2,98,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT RIGHT
3,1,17,2,2,98,0,UNDER CENTER,OPP,ATL,NO,PASS,SHORT RIGHT
3,0,28,4,2,98,1,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,9,31,3,5,95,1,SHOTGUN,OPP,NO,ATL,PASS,SHORT RIGHT
4,8,58,1,10,54,0,NO HUDDLE,OPP,ATL,NO,PASS,SHORT LEFT
4,8,11,1,10,51,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,7,43,2,7,54,0,NO HUDDLE,OPP,ATL,NO,PASS,SHORT RIGHT
4,5,33,2,20,60,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT RIGHT
4,4,54,3,14,66,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,4,10,4,10,70,1,SHOTGUN,OPP,ATL,NO,PASS,DEEP MIDDLE
4,3,14,1,10,53,0,NO HUDDLE SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,2,52,2,4,59,1,NO HUDDLE SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,2,30,1,10,69,1,NO HUDDLE SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,2,2,1,10,81,1,NO HUDDLE SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
4,1,57,1,4,96,0,SHOTGUN,OPP,ATL,NO,PASS,SHORT RIGHT
4,1,54,2,4,96,1,SHOTGUN,OPP,ATL,NO,PASS,SHORT LEFT
1,11,52,2,10,54,0,UNDER CENTER,OPP,OAK,BAL,PASS,SHORT RIGHT
1,10,22,4,1,63,1,UNDER CENTER,OPP,OAK,BAL,PASS,SHORT MIDDLE
1,9,34,1,7,93,0,UNDER CENTER,OPP,OAK,BAL,PASS,SHORT RIGHT
1,4,38,3,7,71,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT LEFT
1,2,11,1,10,51,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT RIGHT
1,1,32,2,9,52,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT MIDDLE
1,0,56,3,8,53,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT RIGHT
2,8,1,2,12,88,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT MIDDLE
2,7,57,3,12,88,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT MIDDLE
2,4,27,3,10,57,1,SHOTGUN,OPP,OAK,BAL,PASS,SHORT RIGHT
2,3,51,1,10,73,0,UNDER CENTER,OPP,OAK,BAL,PASS,SHORT RIGHT
2,3,44,2,10,73,0,SHOTGUN,OPP,OAK,BAL,PASS,DEEP RIGHT
2,2,43,3,6,77,0,SHOTGUN,OPP,OAK,BAL,PASS,SHORT RIGHT
2,1,54,1,10,57,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT RIGHT
2,1,28,2,4,63,1,NO HUDDLE SHOTGUN,OPP,BAL,OAK,PASS,SHORT MIDDLE
2,1,8,1,10,72,0,NO HUDDLE SHOTGUN,OPP,BAL,OAK,PASS,DEEP LEFT
3,7,15,1,10,72,0,SHOTGUN,OPP,OAK,BAL,PASS,SHORT LEFT
3,6,34,2,7,75,1,UNDER CENTER,OPP,OAK,BAL,PASS,SHORT RIGHT
3,5,15,2,9,84,0,NO HUDDLE SHOTGUN,OPP,OAK,BAL,PASS,SHORT RIGHT
3,2,17,2,5,57,0,NO HUDDLE SHOTGUN,OPP,BAL,OAK,PASS,SHORT RIGHT
3,0,29,3,5,68,1,SHOTGUN,OPP,BAL,OAK,PASS,SHORT LEFT
4,11,25,2,8,92,0,SHOTGUN,OPP,BAL,OAK,PASS,SHORT MIDDLE
4,11,20,3,8,92,1,SHOTGUN,OPP,BAL,OAK,PASS,SHORT RIGHT
1,5,40,1,10,83,1,UNDER CENTER,OPP,BUF,JAX,PASS,SHORT LEFT
2,15,0,2,8,51,0,UNDER CENTER,OPP,JAX,BUF,PASS,SHORT RIGHT
2,2,58,3,5,58,0,SHOTGUN,OPP,BUF,JAX,PASS,SHORT RIGHT
3,5,40,2,10,53,0,SHOTGUN,OPP,JAX,BUF,PASS,SHORT RIGHT
3,4,17,2,5,63,1,UNDER CENTER,OPP,JAX,BUF,PASS,SHORT MIDDLE
3,2,57,2,11,70,0,SHOTGUN,OPP,JAX,BUF,PASS,DEEP LEFT
3,2,0,2,7,93,0,SHOTGUN,OPP,JAX,BUF,PASS,SHORT LEFT
3,0,12,1,10,52,0,UNDER CENTER,OPP,BUF,JAX,PASS,DEEP LEFT
4,10,14,2,10,52,0,SHOTGUN,OPP,JAX,BUF,PASS,SHORT LEFT
4,9,34,3,4,58,0,SHOTGUN,OPP,JAX,BUF,PASS,SHORT RIGHT
4,6,53,1,10,63,0,UNDER CENTER,OPP,BUF,JAX,PASS,DEEP LEFT
4,6,2,3,14,59,0,SHOTGUN,OPP,BUF,JAX,PASS,DEEP LEFT
4,2,3,1,10,67,1,NO HUDDLE SHOTGUN,OPP,JAX,BUF,PASS,SHORT MIDDLE
4,1,25,2,11,87,1,NO HUDDLE SHOTGUN,OPP,JAX,BUF,PASS,SHORT MIDDLE
1,10,23,1,10,61,0,UNDER CENTER,OPP,CAR,SEA,PASS,SHORT MIDDLE
1,4,56,1,10,63,1,NO HUDDLE SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
2,15,0,2,14,51,1,SHOTGUN,OPP,SEA,CAR,PASS,SHORT LEFT
2,14,43,1,10,70,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT LEFT
2,14,40,2,10,70,0,UNDER CENTER,OPP,SEA,CAR,PASS,SHORT RIGHT
2,14,34,3,10,70,1,SHOTGUN,OPP,SEA,CAR,PASS,SHORT RIGHT
2,12,48,3,8,85,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT MIDDLE
2,6,19,2,3,93,1,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
2,4,25,1,10,58,0,UNDER CENTER,OPP,SEA,CAR,PASS,SHORT RIGHT
2,3,11,1,10,71,1,UNDER CENTER,OPP,SEA,CAR,PASS,DEEP RIGHT
2,1,51,1,10,80,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
2,1,46,2,5,85,1,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
2,1,34,1,10,90,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
2,0,27,3,10,90,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
3,12,36,1,10,71,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
3,11,55,2,8,73,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT MIDDLE
3,10,51,3,5,76,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
3,10,46,1,10,82,0,SHOTGUN,OPP,CAR,SEA,PASS,DEEP MIDDLE
3,6,48,3,9,88,1,SHOTGUN,OPP,SEA,CAR,PASS,SHORT RIGHT
3,3,27,1,10,65,1,UNDER CENTER,OPP,CAR,SEA,PASS,SHORT LEFT
3,2,35,1,10,88,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT LEFT
3,1,49,2,10,88,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
4,14,35,1,10,66,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT LEFT
4,13,58,2,7,69,1,UNDER CENTER,OPP,SEA,CAR,PASS,SHORT MIDDLE
4,13,8,2,12,76,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT LEFT
4,10,19,2,12,86,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT RIGHT
4,9,37,3,10,88,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT LEFT
4,7,7,2,2,98,0,UNDER CENTER,OPP,CAR,SEA,PASS,SHORT RIGHT
4,7,1,3,2,98,1,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
4,4,24,2,8,60,0,SHOTGUN,OPP,SEA,CAR,PASS,SHORT RIGHT
4,3,39,3,3,65,0,SHOTGUN,OPP,SEA,CAR,PASS,DEEP LEFT
4,3,33,4,3,65,1,SHOTGUN,OPP,SEA,CAR,PASS,DEEP LEFT
4,1,54,2,7,63,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
4,1,50,3,7,63,0,SHOTGUN,OPP,CAR,SEA,PASS,SHORT RIGHT
1,12,22,1,10,55,0,SHOTGUN,OPP,CLE,CIN,PASS,SHORT RIGHT
1,11,38,2,7,58,1,SHOTGUN,OPP,CLE,CIN,PASS,DEEP LEFT
1,10,55,1,10,81,0,SHOTGUN,OPP,CLE,CIN,PASS,SHORT RIGHT
1,9,27,1,8,92,0,SHOTGUN,OPP,CLE,CIN,PASS,SHORT LEFT
1,5,16,4,1,53,1,UNDER CENTER,OPP,CIN,CLE,PASS,SHORT RIGHT
1,4,4,2,14,61,0,UNDER CENTER,OPP,CIN,CLE,PASS,SHORT RIGHT
1,3,39,2,24,51,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT MIDDLE
1,3,12,3,11,64,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT LEFT
1,2,16,1,10,63,1,SHOTGUN,OPP,CLE,CIN,PASS,DEEP LEFT
1,1,43,1,10,87,1,SHOTGUN,OPP,CLE,CIN,PASS,SHORT LEFT
2,10,13,1,10,73,1,SHOTGUN,OPP,CLE,CIN,PASS,DEEP MIDDLE
2,9,31,1,6,94,0,SHOTGUN,OPP,CLE,CIN,PASS,SHORT MIDDLE
2,9,27,2,6,94,1,SHOTGUN,OPP,CLE,CIN,PASS,SHORT RIGHT
2,7,7,2,12,50,1,SHOTGUN,OPP,CLE,CIN,PASS,SHORT MIDDLE
2,6,24,1,10,69,0,SHOTGUN,OPP,CLE,CIN,PASS,SHORT MIDDLE
3,12,35,1,10,52,1,SHOTGUN,OPP,CLE,BAL,PASS,DEEP MIDDLE
2,5,37,2,1,78,0,UNDER CENTER,OPP,CLE,CIN,PASS,DEEP RIGHT
2,2,30,3,3,86,1,SHOTGUN,OPP,CLE,CIN,PASS,SHORT LEFT
2,0,48,1,10,90,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT RIGHT
2,0,41,2,5,95,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT RIGHT
2,0,38,3,5,95,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT RIGHT
2,0,34,3,2,98,1,SHOTGUN,OPP,CIN,CLE,PASS,SHORT MIDDLE
3,13,2,2,6,94,1,UNDER CENTER,OPP,CLE,CIN,PASS,SHORT RIGHT
3,6,28,3,1,50,1,SHOTGUN,OPP,CIN,CLE,PASS,SHORT LEFT
3,5,1,1,10,72,1,SHOTGUN,OPP,CIN,CLE,PASS,DEEP MIDDLE
4,10,34,1,15,55,1,SHOTGUN,OPP,CIN,CLE,PASS,DEEP MIDDLE
4,10,6,1,10,77,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT RIGHT
4,10,3,2,10,77,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT LEFT
4,9,12,4,22,65,0,SHOTGUN,OPP,CIN,CLE,PASS,DEEP MIDDLE
4,9,3,1,10,80,0,SHOTGUN,OPP,CIN,CLE,PASS,SHORT LEFT
4,8,31,2,4,86,1,SHOTGUN,OPP,CIN,CLE,PASS,SHORT RIGHT
4,5,43,1,10,54,0,SHOTGUN,OPP,CIN,CLE,PASS,DEEP RIGHT
